/id,/label,/createdAt,/tags/id,/tags/captureSpeed,tags/gravityFilter,tags/averageFilter,/device/id,/device/androidId,/device/name,/device/manufacturer,/device/brand,/device/model,/device/accelerometerMaxRange,/device/accelerometerName,/device/accelerometerMinDelay,/device/gyroscopeMaxRange,/device/gyroscopeName,/device/gyroscopeMinDelay,/capturedData/id,/capturedData/accelerometerXAxis,/capturedData/accelerometerYAxis,/capturedData/accelerometerZAxis,/capturedData/minXAccelerometer,/capturedData/minYAccelerometer,/capturedData/minZAccelerometer,/capturedData/maxXAccelerometer,/capturedData/maxYAccelerometer,/capturedData/maxZAccelerometer,/capturedData/gyroscopeXAxis,/capturedData/gyroscopeYAxis,/capturedData/gyroscopeZAxis,/capturedData/minXGyroscope,/capturedData/minYGyroscope,/capturedData/minZGyroscope,/capturedData/maxXGyroscope,/capturedData/maxYGyroscope,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4457,-1.0881693363189697,0.38874340057373047,-0.6743623614311218,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.8121416568756104,2.673715591430664,8.113643646240234,0.04214970022439957,0.06841690838336945,0.015882495790719986,-0.1569923609495163,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:42.469+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4458,1.4491358995437622,0.0993337631225586,0.7571183443069458,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.8121416568756104,2.673715591430664,8.113643646240234,0.009773843921720982,0.06536258012056351,0.030543262138962746,-0.1569923609495163,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:42.575+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4459,-1.206938624382019,0.9433422088623047,-0.9190449714660645,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.8121416568756104,2.673715591430664,8.113643646240234,0.07819075137376785,-0.17898350954055786,-0.00427605677396059,-0.1569923609495163,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:42.680+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4460,0.8957382440567017,0.09704399108886719,0.7303799390792847,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.8121416568756104,2.673715591430664,8.113643646240234,0.01466076634824276,0.16065755486488342,-0.036041051149368286,-0.1569923609495163,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:42.787+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4461,1.9574804306030273,0.6534652709960938,-1.1082137823104858,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.9574804306030273,2.673715591430664,8.113643646240234,-0.06414084881544113,0.01710422709584236,-0.01466076634824276,-0.1569923609495163,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:42.893+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4462,-1.5450314283370972,0.11809349060058594,-2.3203983306884766,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.9574804306030273,2.673715591430664,8.113643646240234,-0.09957103431224823,-0.17409659922122955,0.018325956538319588,-0.1569923609495163,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:43.012+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4463,-0.25466421246528625,0.1483020782470703,-0.29717856645584106,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.9574804306030273,2.673715591430664,8.113643646240234,-0.15821409225463867,0.03420845419168472,0.0036651920527219772,-0.15821409225463867,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:43.131+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4464,0.8376768827438354,-0.7778902053833008,3.6461687088012695,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.9574804306030273,2.673715591430664,8.113643646240234,0.16920967400074005,0.05314527451992035,0.0024434609804302454,-0.15821409225463867,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47146224975586,-8.21986198425293,36.599998474121094,13.5,38.29999923706055,2023-04-16T21:37:43.241+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4465,0.865401029586792,1.839655876159668,-0.673538088798523,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.9574804306030273,2.673715591430664,8.113643646240234,-0.1368338167667389,0.02015855349600315,0.012828170321881771,-0.15821409225463867,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47138214111328,-8.219914436340332,35.29999923706055,13.699999809265137,38.29999923706055,2023-04-16T21:37:43.346+01:00
14,40kmh hard brake stop(0),2023-04-16T21:37:42.458+01:00,14,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4466,-0.645388126373291,1.136763572692871,0.9434692859649658,-1.735964298248291,-2.87422513961792,-4.201472759246826,1.9574804306030273,2.673715591430664,8.113643646240234,-0.10201449692249298,-0.0659734457731247,0.025045474991202354,-0.15821409225463867,-0.21380282938480377,-0.14477506279945374,0.18509216606616974,0.2583959996700287,0.051312681287527084,39.47138214111328,-8.219914436340332,35.29999923706055,13.699999809265137,38.29999923706055,2023-04-16T21:37:43.458+01:00
