/id,/label,/createdAt,/tags/id,/tags/captureSpeed,tags/gravityFilter,tags/averageFilter,/device/id,/device/androidId,/device/name,/device/manufacturer,/device/brand,/device/model,/device/accelerometerMaxRange,/device/accelerometerName,/device/accelerometerMinDelay,/device/gyroscopeMaxRange,/device/gyroscopeName,/device/gyroscopeMinDelay,/capturedData/id,/capturedData/accelerometerXAxis,/capturedData/accelerometerYAxis,/capturedData/accelerometerZAxis,/capturedData/minXAccelerometer,/capturedData/minYAccelerometer,/capturedData/minZAccelerometer,/capturedData/maxXAccelerometer,/capturedData/maxYAccelerometer,/capturedData/maxZAccelerometer,/capturedData/gyroscopeXAxis,/capturedData/gyroscopeYAxis,/capturedData/gyroscopeZAxis,/capturedData/minXGyroscope,/capturedData/minYGyroscope,/capturedData/minZGyroscope,/capturedData/maxXGyroscope,/capturedData/maxYGyroscope,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4741,-0.45716890692710876,1.4358510971069336,-1.2658815383911133,-1.4425973892211914,-0.8953466415405273,-4.27789831161499,1.6118974685668945,1.4358510971069336,4.4677252769470215,-0.08918632566928864,0.028099801391363144,-0.003054325934499502,-0.2076941877603531,-0.18936823308467865,-0.06291911751031876,0.3023782968521118,0.17470745742321014,0.06169738993048668,39.471317291259766,-8.220035552978516,36.599998474121094,23.100000381469727,37.099998474121094,2023-04-16T21:42:30.062+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4742,0.516444742679596,0.24568653106689453,-0.6257678270339966,0.516444742679596,0.24568653106689453,-0.6257678270339966,1.6118974685668945,1.4358510971069336,4.4677252769470215,-0.15271630883216858,-0.08491026610136032,-0.00733038317412138,-0.15271630883216858,-0.08491026610136032,-0.00733038317412138,0.3023782968521118,0.17470745742321014,0.06169738993048668,39.471317291259766,-8.220035552978516,36.599998474121094,23.100000381469727,37.099998474121094,2023-04-16T21:42:30.167+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4743,-0.11885523796081543,0.09902572631835938,0.6332611441612244,-0.11885523796081543,0.09902572631835938,-0.6257678270339966,1.6118974685668945,1.4358510971069336,0.6332611441612244,-0.07635815441608429,0.04948008432984352,0.015882495790719986,-0.15271630883216858,-0.08491026610136032,-0.00733038317412138,0.3023782968521118,0.04948008432984352,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:30.271+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4744,1.5500621795654297,0.5464277267456055,-0.2296966314315796,-0.11885523796081543,0.09902572631835938,-0.6257678270339966,1.5500621795654297,0.5464277267456055,0.6332611441612244,-0.0036651920527219772,0.06475171446800232,-0.039095375686883926,-0.15271630883216858,-0.08491026610136032,-0.039095375686883926,0.3023782968521118,0.06475171446800232,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:30.376+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4745,-0.9482114315032959,0.1096954345703125,0.9352546334266663,-0.9482114315032959,0.09902572631835938,-0.6257678270339966,1.5500621795654297,0.5464277267456055,0.9352546334266663,0.10323622822761536,-0.010995574295520782,-0.009162978269159794,-0.15271630883216858,-0.08491026610136032,-0.039095375686883926,0.10323622822761536,0.06475171446800232,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:30.481+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4746,0.07281243801116943,-0.25724220275878906,1.0498342514038086,-0.9482114315032959,-0.25724220275878906,-0.6257678270339966,1.5500621795654297,0.5464277267456055,1.0498342514038086,0.10995574295520782,-0.04337143152952194,-0.036041051149368286,-0.15271630883216858,-0.08491026610136032,-0.039095375686883926,0.10995574295520782,0.06475171446800232,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:30.586+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4747,0.31560999155044556,0.8229808807373047,3.292612075805664,-0.9482114315032959,-0.25724220275878906,-0.6257678270339966,1.5500621795654297,0.8229808807373047,3.292612075805664,0.17776179313659668,-0.005497787147760391,0.012828170321881771,-0.15271630883216858,-0.08491026610136032,-0.039095375686883926,0.17776179313659668,0.06475171446800232,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:30.691+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4748,-0.7684358358383179,-0.8273468017578125,1.3496856689453125,-0.9482114315032959,-0.8273468017578125,-0.6257678270339966,1.5500621795654297,0.8229808807373047,3.292612075805664,0.12461651116609573,0.05803219974040985,0.012217304669320583,-0.15271630883216858,-0.08491026610136032,-0.039095375686883926,0.17776179313659668,0.06475171446800232,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:30.796+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4749,0.10664337873458862,-0.5409879684448242,0.6682537198066711,-0.9482114315032959,-0.8273468017578125,-0.6257678270339966,1.5500621795654297,0.8229808807373047,3.292612075805664,0.10567969083786011,0.0,-0.00855211354792118,-0.15271630883216858,-0.08491026610136032,-0.039095375686883926,0.17776179313659668,0.06475171446800232,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:30.902+01:00
16,40kmh intermittent braking,2023-04-16T21:42:30.034+01:00,16,105.0,true,Mean Filter,1,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000,4750,0.6485866904258728,-0.09382247924804688,-2.399003028869629,-0.9482114315032959,-0.8273468017578125,-2.399003028869629,1.5500621795654297,0.8229808807373047,3.292612075805664,-0.04214970022439957,-0.05742133408784866,0.012828170321881771,-0.15271630883216858,-0.08491026610136032,-0.039095375686883926,0.17776179313659668,0.06475171446800232,0.015882495790719986,39.471397399902344,-8.219972610473633,37.20000076293945,23.799999237060547,37.20000076293945,2023-04-16T21:42:31.007+01:00
